timestep_time;vehicle_angle;vehicle_id;vehicle_lane;vehicle_pos;vehicle_slope;vehicle_speed;vehicle_type;vehicle_x;vehicle_y
458.00;90.00;Car.67;Lane_0;955.35;0.00;34.00;Car;955.35;-11.20
458.00;90.00;Car.68;Lane_0;711.31;0.00;34.28;Car;711.31;-11.20
458.00;90.00;Car.69;Lane_0;494.01;0.00;33.85;Car;494.01;-11.20
458.00;90.00;Car.70;Lane_0;285.79;0.00;34.91;Car;285.79;-11.20
458.00;90.00;Car.71;Lane_0;178.18;0.00;25.66;Car;178.18;-11.20
458.00;90.00;Car.72;Lane_0;107.48;0.00;20.68;Car;107.48;-11.20
458.00;90.00;Car.73;Lane_0;16.50;0.00;6.74;Car;16.50;-11.20
458.00;90.00;Car.74;Lane_0;3.10;0.00;0.00;Car;3.10;-11.20
458.00;90.00;FastCar.35;Lane_1;4161.68;0.00;35.36;FastCar;4161.68;-8.00
458.00;90.00;FastCar.36;Lane_1;3850.25;0.00;36.89;FastCar;3850.25;-8.00
458.00;90.00;FastCar.37;Lane_1;3265.03;0.00;35.10;FastCar;3265.03;-8.00
458.00;90.00;FastCar.38;Lane_1;3431.79;0.00;39.58;FastCar;3431.79;-8.00
458.00;90.00;FastCar.39;Lane_1;2896.82;0.00;39.54;FastCar;2896.82;-8.00
458.00;90.00;FastCar.40;Lane_1;2080.11;0.00;38.97;FastCar;2080.11;-8.00
458.00;90.00;FastCar.41;Lane_0;1797.58;0.00;34.61;FastCar;1797.58;-11.20
458.00;90.00;FastCar.42;Lane_1;1692.26;0.00;38.48;FastCar;1692.26;-8.00
458.00;90.00;FastCar.43;Lane_1;1283.54;0.00;35.84;FastCar;1283.54;-8.00
458.00;90.00;FastCar.44;Lane_0;888.01;0.00;33.44;FastCar;888.01;-11.20
458.00;90.00;FastCar.45;Lane_1;693.38;0.00;37.59;FastCar;693.38;-8.00
458.00;90.00;FastCar.46;Lane_0;401.51;0.00;29.70;FastCar;401.51;-11.20
458.00;90.00;FastCar.47;Lane_0;70.42;0.00;18.49;FastCar;70.42;-11.20
458.00;90.00;SlowCar.10;Lane_0;4374.24;0.00;33.81;Car;4374.24;-11.20
458.00;90.00;SlowCar.11;Lane_0;3466.37;0.00;34.65;Car;3466.37;-11.20
458.00;90.00;SlowCar.12;Lane_0;2990.15;0.00;32.93;Car;2990.15;-11.20
458.00;90.00;SlowCar.13;Lane_0;2812.00;0.00;34.41;Car;2812.00;-11.20
458.00;90.00;SlowCar.14;Lane_0;2429.34;0.00;35.09;Car;2429.34;-11.20
458.00;90.00;SlowCar.15;Lane_0;2166.66;0.00;34.65;Car;2166.66;-11.20
458.00;90.00;SlowCar.16;Lane_0;1374.76;0.00;34.89;Car;1374.76;-11.20
459.00;90.00;Car.50;Lane_0;4779.57;0.00;34.76;Car;4779.57;-11.20
459.00;90.00;Car.51;Lane_0;4674.13;0.00;34.46;Car;4674.13;-11.20
459.00;90.00;Car.52;Lane_0;4527.39;0.00;34.26;Car;4527.39;-11.20
459.00;90.00;Car.53;Lane_0;4314.94;0.00;34.95;Car;4314.94;-11.20
459.00;90.00;Car.54;Lane_0;4174.01;0.00;34.81;Car;4174.01;-11.20
459.00;90.00;Car.55;Lane_0;3948.82;0.00;34.57;Car;3948.82;-11.20
459.00;90.00;Car.56;Lane_0;3871.73;0.00;33.66;Car;3871.73;-11.20
459.00;90.00;Car.57;Lane_0;3718.83;0.00;34.26;Car;3718.83;-11.20
459.00;90.00;Car.58;Lane_0;3355.36;0.00;33.98;Car;3355.36;-11.20
459.00;90.00;Car.59;Lane_0;2772.43;0.00;33.82;Car;2772.43;-11.20
459.00;90.00;Car.60;Lane_0;2641.34;0.00;33.89;Car;2641.34;-11.20
459.00;90.00;Car.61;Lane_0;2335.37;0.00;33.65;Car;2335.37;-11.20
459.00;90.00;Car.62;Lane_0;2064.05;0.00;34.83;Car;2064.05;-11.20
459.00;90.00;Car.63;Lane_0;1937.64;0.00;34.81;Car;1937.64;-11.20
459.00;90.00;Car.64;Lane_0;1621.10;0.00;33.77;Car;1621.10;-11.20
459.00;90.00;Car.65;Lane_0;1312.71;0.00;34.28;Car;1312.71;-11.20
459.00;90.00;Car.66;Lane_0;1091.78;0.00;34.30;Car;1091.78;-11.20
459.00;90.00;Car.67;Lane_0;990.06;0.00;34.71;Car;990.06;-11.20
459.00;90.00;Car.68;Lane_0;745.78;0.00;34.47;Car;745.78;-11.20
459.00;90.00;Car.69;Lane_0;528.94;0.00;34.93;Car;528.94;-11.20
459.00;90.00;Car.70;Lane_0;320.42;0.00;34.63;Car;320.42;-11.20
459.00;90.00;Car.71;Lane_0;205.64;0.00;27.46;Car;205.64;-11.20
459.00;90.00;Car.72;Lane_0;131.15;0.00;23.67;Car;131.15;-11.20
459.00;90.00;Car.73;Lane_0;24.91;0.00;8.41;Car;24.91;-11.20
459.00;90.00;Car.74;Lane_0;4.45;0.00;1.35;Car;4.45;-11.20
459.00;90.00;FastCar.35;Lane_1;4197.49;0.00;35.81;FastCar;4197.49;-8.00
459.00;90.00;FastCar.36;Lane_1;3887.83;0.00;37.58;FastCar;3887.83;-8.00
459.00;90.00;FastCar.37;Lane_1;3300.77;0.00;35.74;FastCar;3300.77;-8.00
459.00;90.00;FastCar.38;Lane_1;3470.90;0.00;39.11;FastCar;3470.90;-8.00
459.00;90.00;FastCar.39;Lane_1;2935.65;0.00;38.83;FastCar;2935.65;-8.00
459.00;90.00;FastCar.40;Lane_1;2120.41;0.00;40.30;FastCar;2120.41;-8.00
459.00;90.00;FastCar.41;Lane_0;1832.44;0.00;34.86;FastCar;1832.44;-11.20
459.00;90.00;FastCar.42;Lane_1;1731.34;0.00;39.09;FastCar;1731.34;-8.00
459.00;90.00;FastCar.43;Lane_1;1320.88;0.00;37.35;FastCar;1320.88;-8.00
459.00;90.00;FastCar.44;Lane_0;922.53;0.00;34.52;FastCar;922.53;-11.20
459.00;90.00;FastCar.45;Lane_1;730.86;0.00;37.48;FastCar;730.86;-8.00
459.00;90.00;FastCar.46;Lane_0;431.24;0.00;29.74;FastCar;431.24;-11.20
459.00;90.00;FastCar.47;Lane_0;91.01;0.00;20.59;FastCar;91.01;-11.20
459.00;90.00;SlowCar.10;Lane_0;4408.37;0.00;34.13;Car;4408.37;-11.20
459.00;90.00;SlowCar.11;Lane_0;3500.24;0.00;33.87;Car;3500.24;-11.20
459.00;90.00;SlowCar.12;Lane_0;3024.25;0.00;34.10;Car;3024.25;-11.20
459.00;90.00;SlowCar.13;Lane_0;2846.66;0.00;34.66;Car;2846.66;-11.20
459.00;90.00;SlowCar.14;Lane_0;2463.30;0.00;33.96;Car;2463.30;-11.20
459.00;90.00;SlowCar.15;Lane_0;2200.62;0.00;33.96;Car;2200.62;-11.20
459.00;90.00;SlowCar.16;Lane_0;1408.40;0.00;33.64;Car;1408.40;-11.20
460.00;90.00;Car.50;Lane_0;4813.45;0.00;33.88;Car;4813.45;-11.20
460.00;90.00;Car.51;Lane_0;4708.65;0.00;34.52;Car;4708.65;-11.20
460.00;90.00;Car.52;Lane_0;4562.32;0.00;34.92;Car;4562.32;-11.20
460.00;90.00;Car.53;Lane_0;4349.29;0.00;34.35;Car;4349.29;-11.20
460.00;90.00;Car.54;Lane_0;4207.91;0.00;33.90;Car;4207.91;-11.20
460.00;90.00;Car.55;Lane_0;3982.46;0.00;33.65;Car;3982.46;-11.20
460.00;90.00;Car.56;Lane_0;3905.35;0.00;33.61;Car;3905.35;-11.20
460.00;90.00;Car.57;Lane_0;3752.99;0.00;34.16;Car;3752.99;-11.20
460.00;90.00;Car.58;Lane_0;3390.36;0.00;35.00;Car;3390.36;-11.20
460.00;90.00;Car.59;Lane_0;2806.86;0.00;34.43;Car;2806.86;-11.20
460.00;90.00;Car.60;Lane_0;2675.95;0.00;34.61;Car;2675.95;-11.20
460.00;90.00;Car.61;Lane_0;2369.02;0.00;33.65;Car;2369.02;-11.20
460.00;90.00;Car.62;Lane_0;2097.76;0.00;33.72;Car;2097.76;-11.20
460.00;90.00;Car.63;Lane_0;1971.88;0.00;34.23;Car;1971.88;-11.20
460.00;90.00;Car.64;Lane_0;1655.10;0.00;33.99;Car;1655.10;-11.20
460.00;90.00;Car.65;Lane_0;1347.37;0.00;34.66;Car;1347.37;-11.20
460.00;90.00;Car.66;Lane_0;1126.84;0.00;35.06;Car;1126.84;-11.20
460.00;90.00;Car.67;Lane_0;1024.12;0.00;34.06;Car;1024.12;-11.20
460.00;90.00;Car.68;Lane_0;780.02;0.00;34.24;Car;780.02;-11.20
460.00;90.00;Car.69;Lane_0;562.78;0.00;33.84;Car;562.78;-11.20
460.00;90.00;Car.70;Lane_0;355.25;0.00;34.83;Car;355.25;-11.20
460.00;90.00;Car.71;Lane_0;235.93;0.00;30.29;Car;235.93;-11.20
460.00;90.00;Car.72;Lane_0;156.31;0.00;25.17;Car;156.31;-11.20
460.00;90.00;Car.73;Lane_0;35.94;0.00;11.03;Car;35.94;-11.20
460.00;90.00;Car.74;Lane_0;8.74;0.00;4.30;Car;8.74;-11.20
460.00;90.00;FastCar.35;Lane_1;4231.68;0.00;34.19;FastCar;4231.68;-8.00
460.00;90.00;FastCar.36;Lane_1;3925.49;0.00;37.66;FastCar;3925.49;-8.00
460.00;90.00;FastCar.37;Lane_1;3336.07;0.00;35.31;FastCar;3336.07;-8.00
460.00;90.00;FastCar.38;Lane_1;3510.68;0.00;39.77;FastCar;3510.68;-8.00
460.00;90.00;FastCar.39;Lane_1;2975.27;0.00;39.62;FastCar;2975.27;-8.00
460.00;90.00;FastCar.40;Lane_1;2159.79;0.00;39.38;FastCar;2159.79;-8.00
460.00;90.00;FastCar.41;Lane_0;1867.19;0.00;34.75;FastCar;1867.19;-11.20
460.00;90.00;FastCar.42;Lane_1;1771.11;0.00;39.77;FastCar;1771.11;-8.00
460.00;90.00;FastCar.43;Lane_1;1356.74;0.00;35.86;FastCar;1356.74;-8.00
460.00;90.00;FastCar.44;Lane_0;956.07;0.00;33.53;FastCar;956.07;-11.20
460.00;90.00;FastCar.45;Lane_1;769.02;0.00;38.16;FastCar;769.02;-8.00
460.00;90.00;FastCar.46;Lane_0;461.19;0.00;29.95;FastCar;461.19;-11.20
460.00;90.00;FastCar.47;Lane_0;114.69;0.00;23.68;FastCar;114.69;-11.20
460.00;90.00;SlowCar.10;Lane_0;4442.73;0.00;34.36;Car;4442.73;-11.20
460.00;90.00;SlowCar.11;Lane_0;3534.25;0.00;34.01;Car;3534.25;-11.20
